student_id,topic,quiz_no,score,time_taken
107,Statistics,2,85,16
107,Statistics,3,77,16
107,Statistics,4,92,14
107,Statistics,5,68,16
107,Statistics,6,49,9
107,Statistics,7,77,13
107,Statistics,8,83,18
107,Statistics,9,58,14
107,Statistics,10,77,14
107,Trigonometry,1,85,21
107,Trigonometry,2,38,17
107,Trigonometry,3,63,17
107,Trigonometry,4,38,11
107,Trigonometry,5,45,23
107,Trigonometry,6,35,22
107,Trigonometry,7,40,16
107,Trigonometry,8,90,14
107,Trigonometry,9,42,16
107,Trigonometry,10,49,22
108,Algebra,1,65,28
108,Algebra,2,98,9
108,Algebra,3,41,7
108,Algebra,4,69,26
108,Algebra,5,31,22
108,Algebra,6,70,17
108,Algebra,7,38,26
108,Algebra,8,76,9
108,Algebra,9,30,16
108,Algebra,10,51,10
108,Calculus,1,48,20
108,Calculus,2,60,23
108,Calculus,3,96,27
108,Calculus,4,71,22
108,Calculus,5,55,17
108,Calculus,6,87,22
108,Calculus,7,96,27
108,Calculus,8,32,27
108,Calculus,9,87,16
108,Calculus,10,92,24
108,Probability,1,53,12
108,Probability,2,38,18
108,Probability,3,66,25
108,Probability,4,82,20
108,Probability,5,53,16
108,Probability,6,50,8
108,Probability,7,69,11
108,Probability,8,91,10
108,Probability,9,98,18
108,Probability,10,71,22
108,Statistics,1,90,8
108,Statistics,2,46,22
108,Statistics,3,86,15
108,Statistics,4,77,16
108,Statistics,5,74,20
108,Statistics,6,62,20
108,Statistics,7,76,10
108,Statistics,8,63,16
108,Statistics,9,82,18
108,Statistics,10,45,15
108,Trigonometry,1,41,10
108,Trigonometry,2,48,15
108,Trigonometry,3,70,25
108,Trigonometry,4,58,10
108,Trigonometry,5,88,29
108,Trigonometry,6,93,28
108,Trigonometry,7,45,24
108,Trigonometry,8,35,9
108,Trigonometry,9,33,6
108,Trigonometry,10,67,13
109,Algebra,1,43,11
109,Algebra,2,80,5
109,Algebra,3,81,29
109,Algebra,4,59,6
109,Algebra,5,71,15
109,Algebra,6,56,28
109,Algebra,7,68,12
109,Algebra,8,47,17
109,Algebra,9,74,28
109,Algebra,10,41,21
109,Calculus,1,60,26
109,Calculus,2,73,17
109,Calculus,3,54,16
109,Calculus,4,80,18
109,Calculus,5,36,17
109,Calculus,6,35,28
109,Calculus,7,48,23
109,Calculus,8,38,20
109,Calculus,9,65,10
109,Calculus,10,69,28
109,Probability,1,77,9
109,Probability,2,82,26
109,Probability,3,71,27
109,Probability,4,74,18
109,Probability,5,58,24
109,Probability,6,35,11
109,Probability,7,66,25
109,Probability,8,47,27
109,Probability,9,67,5
109,Probability,10,97,23
109,Statistics,1,73,19
109,Statistics,2,64,27
109,Statistics,3,89,24
109,Statistics,4,37,15
109,Statistics,5,70,7
109,Statistics,6,98,24
109,Statistics,7,43,19
109,Statistics,8,99,8
109,Statistics,9,69,23
109,Statistics,10,34,17
109,Trigonometry,1,61,20
109,Trigonometry,2,30,17
109,Trigonometry,3,83,15
109,Trigonometry,4,82,12
109,Trigonometry,5,54,12
109,Trigonometry,6,61,28
109,Trigonometry,7,57,18
109,Trigonometry,8,32,8
109,Trigonometry,9,91,25
109,Trigonometry,10,74,13
110,Algebra,1,54,14
110,Algebra,2,90,16
110,Algebra,3,75,18
110,Algebra,4,37,20
110,Algebra,5,43,5
110,Algebra,6,36,19
110,Algebra,7,78,23
110,Algebra,8,84,17
110,Algebra,9,85,28
110,Algebra,10,44,29
110,Calculus,1,87,7
110,Calculus,2,45,12
110,Calculus,3,74,12
110,Calculus,4,83,27
110,Calculus,5,43,25
110,Calculus,6,82,11
110,Calculus,7,56,19
110,Calculus,8,35,27
110,Calculus,9,73,22
110,Calculus,10,45,16
110,Probability,1,49,17
110,Probability,2,93,12
110,Probability,3,88,26
110,Probability,4,76,26
110,Probability,5,74,17
110,Probability,6,38,28
110,Probability,7,44,8
110,Probability,8,42,16
110,Probability,9,65,24
110,Probability,10,90,12
110,Statistics,1,69,25
110,Statistics,2,56,5
110,Statistics,3,63,8
110,Statistics,4,50,5
110,Statistics,5,36,5
110,Statistics,6,32,16
110,Statistics,7,80,19
110,Statistics,8,83,20
110,Statistics,9,88,10
110,Statistics,10,58,21
110,Trigonometry,1,89,26
110,Trigonometry,2,53,21
110,Trigonometry,3,80,22
110,Trigonometry,4,40,28
110,Trigonometry,5,71,11
110,Trigonometry,6,98,16
110,Trigonometry,7,77,29
110,Trigonometry,8,50,22
110,Trigonometry,9,49,19
110,Trigonometry,10,98,17
111,Algebra,1,80,16
111,Algebra,2,91,27
111,Algebra,3,66,10
111,Algebra,4,55,14
111,Algebra,5,37,13
111,Algebra,6,33,25
111,Algebra,7,60,25
111,Algebra,8,54,11
111,Algebra,9,44,25
111,Algebra,10,64,21
111,Calculus,1,72,13
111,Calculus,2,66,29
111,Calculus,3,71,19
111,Calculus,4,90,18
111,Calculus,5,97,25
111,Calculus,6,63,16
111,Calculus,7,53,24
111,Calculus,8,98,10
111,Calculus,9,59,28
111,Calculus,10,36,8
111,Probability,1,67,20
111,Probability,2,81,19
111,Probability,3,75,27
111,Probability,4,41,16
111,Probability,5,44,17
111,Probability,6,78,25
111,Probability,7,44,18
111,Probability,8,71,16
111,Probability,9,44,14
111,Probability,10,92,8
111,Statistics,1,56,27
111,Statistics,2,82,24
111,Statistics,3,92,13
111,Statistics,4,82,29
111,Statistics,5,81,15
111,Statistics,6,72,11
111,Statistics,7,71,8
111,Statistics,8,98,9
111,Statistics,9,70,26
111,Statistics,10,33,6
111,Trigonometry,1,96,22
111,Trigonometry,2,50,10
111,Trigonometry,3,72,25
111,Trigonometry,4,98,13
111,Trigonometry,5,57,22
111,Trigonometry,6,32,13
111,Trigonometry,7,78,21
111,Trigonometry,8,92,27
111,Trigonometry,9,52,6
111,Trigonometry,10,98,19
112,Algebra,1,76,7
112,Algebra,2,57,7
112,Algebra,3,33,28
112,Algebra,4,60,17
112,Algebra,5,88,17
112,Algebra,6,66,5
112,Algebra,7,38,21
112,Algebra,8,94,7
112,Algebra,9,55,25
112,Algebra,10,60,27
112,Calculus,1,59,14
112,Calculus,2,93,26
112,Calculus,3,44,13
112,Calculus,4,85,29
112,Calculus,5,49,13
112,Calculus,6,76,27
112,Calculus,7,82,25
112,Calculus,8,30,6
112,Calculus,9,87,23
112,Calculus,10,91,18
112,Probability,1,41,19
112,Probability,2,75,25
112,Probability,3,30,15
112,Probability,4,86,7
112,Probability,5,47,24
112,Probability,6,89,6
112,Probability,7,89,11
112,Probability,8,48,26
112,Probability,9,51,5
112,Probability,10,67,17
112,Statistics,1,64,15
112,Statistics,2,96,23
112,Statistics,3,39,19
112,Statistics,4,40,19
112,Statistics,5,53,17
112,Statistics,6,33,17
112,Statistics,7,86,21
112,Statistics,8,66,20
112,Statistics,9,30,16
112,Statistics,10,50,15
112,Trigonometry,1,73,23
112,Trigonometry,2,87,16
112,Trigonometry,3,73,18
112,Trigonometry,4,63,29
112,Trigonometry,5,33,24
112,Trigonometry,6,45,14
112,Trigonometry,7,95,7
112,Trigonometry,8,35,23
112,Trigonometry,9,88,25
112,Trigonometry,10,37,18
113,Algebra,1,39,7
113,Algebra,2,67,19
113,Algebra,3,52,22
113,Algebra,4,75,23
113,Algebra,5,57,14
113,Algebra,6,76,8
113,Algebra,7,84,6
113,Algebra,8,96,11
113,Algebra,9,84,20
113,Algebra,10,60,14
113,Calculus,1,48,21
113,Calculus,2,57,23
113,Calculus,3,49,17
113,Calculus,4,72,15
113,Calculus,5,77,19
113,Calculus,6,46,26
113,Calculus,7,79,23
113,Calculus,8,33,26
113,Calculus,9,68,6
113,Calculus,10,73,14
113,Probability,1,69,5
113,Probability,2,41,6
113,Probability,3,57,14
113,Probability,4,96,11
113,Probability,5,39,26
113,Probability,6,86,5
113,Probability,7,66,17
113,Probability,8,93,19
113,Probability,9,69,9
113,Probability,10,89,6
113,Statistics,1,77,25
113,Statistics,2,48,12
113,Statistics,3,62,16
113,Statistics,4,66,20
113,Statistics,5,65,21
113,Statistics,6,50,6
113,Statistics,7,60,16
113,Statistics,8,59,16
113,Statistics,9,73,16
113,Statistics,10,80,29
113,Trigonometry,1,78,24
113,Trigonometry,2,53,28
113,Trigonometry,3,89,15
113,Trigonometry,4,42,12
113,Trigonometry,5,93,24
113,Trigonometry,6,57,6
113,Trigonometry,7,72,12
113,Trigonometry,8,42,25
113,Trigonometry,9,64,27
113,Trigonometry,10,75,19
114,Algebra,1,31,23
114,Algebra,2,93,29
114,Algebra,3,81,8
114,Algebra,4,96,9
114,Algebra,5,96,29
114,Algebra,6,76,23
114,Algebra,7,31,16
114,Algebra,8,93,26
114,Algebra,9,57,26
114,Algebra,10,96,8
114,Calculus,1,92,29
114,Calculus,2,77,11
114,Calculus,3,76,25
114,Calculus,4,59,29
114,Calculus,5,55,15
114,Calculus,6,51,25
114,Calculus,7,30,9
114,Calculus,8,75,13
114,Calculus,9,46,19
114,Calculus,10,88,26
114,Probability,1,41,27
114,Probability,2,35,25
114,Probability,3,45,9
114,Probability,4,75,12
114,Probability,5,43,16
114,Probability,6,92,14
114,Probability,7,81,24
114,Probability,8,55,25
114,Probability,9,58,23
114,Probability,10,76,12
114,Statistics,1,52,25
114,Statistics,2,64,25
114,Statistics,3,87,9
114,Statistics,4,45,21
114,Statistics,5,61,10
114,Statistics,6,81,24
114,Statistics,7,95,24
114,Statistics,8,30,23
114,Statistics,9,73,12
114,Statistics,10,35,16
114,Trigonometry,1,79,26
114,Trigonometry,2,49,26
114,Trigonometry,3,43,9
114,Trigonometry,4,70,12
114,Trigonometry,5,63,20
114,Trigonometry,6,74,11
114,Trigonometry,7,56,18
114,Trigonometry,8,73,5
114,Trigonometry,9,62,16
114,Trigonometry,10,49,25
115,Algebra,1,65,11
115,Algebra,2,61,20
115,Algebra,3,96,11
115,Algebra,4,53,26
115,Algebra,5,99,20
115,Algebra,6,83,10
115,Algebra,7,61,17
115,Algebra,8,90,10
115,Algebra,9,82,23
115,Algebra,10,85,10
115,Calculus,1,91,22
115,Calculus,2,93,27
115,Calculus,3,59,25
115,Calculus,4,78,13
115,Calculus,5,42,6
115,Calculus,6,54,6
115,Calculus,7,47,9
115,Calculus,8,48,14
115,Calculus,9,47,29
115,Calculus,10,61,25
115,Probability,1,39,9
115,Probability,2,78,26
115,Probability,3,42,27
115,Probability,4,46,13
115,Probability,5,73,18
115,Probability,6,75,12
115,Probability,7,66,23
115,Probability,8,92,18
115,Probability,9,55,12
115,Probability,10,75,26
115,Statistics,1,75,15
115,Statistics,2,43,25
115,Statistics,3,92,12
115,Statistics,4,32,27
115,Statistics,5,47,7
115,Statistics,6,76,22
115,Statistics,7,34,11
115,Statistics,8,88,15
115,Statistics,9,88,19
115,Statistics,10,76,17
115,Trigonometry,1,62,5
115,Trigonometry,2,91,19
115,Trigonometry,3,45,16
115,Trigonometry,4,87,28
115,Trigonometry,5,35,16
115,Trigonometry,6,44,8
115,Trigonometry,7,85,8
115,Trigonometry,8,63,28
115,Trigonometry,9,61,16
115,Trigonometry,10,38,13
116,Algebra,1,62,27
116,Algebra,2,50,27
116,Algebra,3,86,6
116,Algebra,4,42,8
116,Algebra,5,79,23
116,Algebra,6,77,18
116,Algebra,7,59,12
116,Algebra,8,41,13
116,Algebra,9,55,22
116,Algebra,10,31,27
116,Calculus,1,85,18
116,Calculus,2,35,14
116,Calculus,3,90,16
116,Calculus,4,42,23
116,Calculus,5,73,20
116,Calculus,6,88,9
116,Calculus,7,54,20
116,Calculus,8,67,15
116,Calculus,9,43,10
116,Calculus,10,52,15
116,Probability,1,41,17
116,Probability,2,35,10
116,Probability,3,79,24
116,Probability,4,69,12
116,Probability,5,90,12
116,Probability,6,63,16
116,Probability,7,89,29
116,Probability,8,75,26
116,Probability,9,69,17
116,Probability,10,84,23
116,Statistics,1,34,17
116,Statistics,2,57,24
116,Statistics,3,91,27
116,Statistics,4,53,6
116,Statistics,5,36,10
116,Statistics,6,66,8
116,Statistics,7,71,26
116,Statistics,8,34,22
116,Statistics,9,44,13
116,Statistics,10,82,29
116,Trigonometry,1,38,27
116,Trigonometry,2,67,26
116,Trigonometry,3,78,8
116,Trigonometry,4,44,5
116,Trigonometry,5,83,24
116,Trigonometry,6,62,13
116,Trigonometry,7,36,12
116,Trigonometry,8,57,17
116,Trigonometry,9,40,16
116,Trigonometry,10,80,16
117,Algebra,1,79,25
117,Algebra,2,46,7
117,Algebra,3,30,23
117,Algebra,4,93,8
117,Algebra,5,57,20
117,Algebra,6,92,16
117,Algebra,7,82,25
117,Algebra,8,46,12
117,Algebra,9,42,24
117,Algebra,10,87,9
117,Calculus,1,90,21
117,Calculus,2,63,10
117,Calculus,3,46,20
117,Calculus,4,49,13
117,Calculus,5,88,9
117,Calculus,6,62,10
117,Calculus,7,46,29
117,Calculus,8,30,17
117,Calculus,9,56,10
117,Calculus,10,88,10
117,Probability,1,52,14
117,Probability,2,80,23
117,Probability,3,80,27
117,Probability,4,97,24
117,Probability,5,71,29
117,Probability,6,97,28
117,Probability,7,67,11
117,Probability,8,79,24
117,Probability,9,55,26
117,Probability,10,48,13
117,Statistics,1,90,24
117,Statistics,2,79,20
117,Statistics,3,51,17
117,Statistics,4,41,14
117,Statistics,5,94,12
117,Statistics,6,50,26
117,Statistics,7,47,6
117,Statistics,8,77,16
117,Statistics,9,38,7
117,Statistics,10,83,25
117,Trigonometry,1,55,6
117,Trigonometry,2,37,14
117,Trigonometry,3,77,27
117,Trigonometry,4,83,18
117,Trigonometry,5,69,27
117,Trigonometry,6,44,21
117,Trigonometry,7,47,10
117,Trigonometry,8,52,18
117,Trigonometry,9,68,19
117,Trigonometry,10,82,28
118,Algebra,1,93,20
118,Algebra,2,45,12
118,Algebra,3,99,6
118,Algebra,4,42,16
118,Algebra,5,76,13
118,Algebra,6,92,6
118,Algebra,7,58,9
118,Algebra,8,72,26
118,Algebra,9,93,28
118,Algebra,10,63,20
118,Calculus,1,41,27
118,Calculus,2,42,27
118,Calculus,3,74,22
118,Calculus,4,94,19
118,Calculus,5,87,17
118,Calculus,6,34,29
118,Calculus,7,34,23
118,Calculus,8,50,28
118,Calculus,9,47,25
118,Calculus,10,83,14
118,Probability,1,53,12
118,Probability,2,89,29
118,Probability,3,52,26
118,Probability,4,97,6
118,Probability,5,99,7
118,Probability,6,68,14
118,Probability,7,52,10
118,Probability,8,31,28
118,Probability,9,46,17
118,Probability,10,94,10
118,Statistics,1,98,29
118,Statistics,2,89,27
118,Statistics,3,79,16
118,Statistics,4,76,7
118,Statistics,5,94,20
118,Statistics,6,91,16
118,Statistics,7,48,12
118,Statistics,8,84,16
118,Statistics,9,76,6
118,Statistics,10,68,17
118,Trigonometry,1,61,5
118,Trigonometry,2,67,17
118,Trigonometry,3,40,14
118,Trigonometry,4,88,28
118,Trigonometry,5,84,24
118,Trigonometry,6,46,8
118,Trigonometry,7,34,27
118,Trigonometry,8,75,24
118,Trigonometry,9,39,18
118,Trigonometry,10,57,5
119,Algebra,1,72,27
119,Algebra,2,77,22
119,Algebra,3,89,14
119,Algebra,4,98,14
119,Algebra,5,50,28
119,Algebra,6,32,12
119,Algebra,7,91,13
119,Algebra,8,31,6
119,Algebra,9,71,16
119,Algebra,10,63,14
119,Calculus,1,49,5
119,Calculus,2,97,17
119,Calculus,3,71,19
119,Calculus,4,34,29
119,Calculus,5,78,9
119,Calculus,6,63,13
119,Calculus,7,99,22
119,Calculus,8,48,18
119,Calculus,9,69,21
119,Calculus,10,89,7
119,Probability,1,71,21
119,Probability,2,94,17
119,Probability,3,82,8
119,Probability,4,36,18
119,Probability,5,34,28
119,Probability,6,57,15
119,Probability,7,46,9
119,Probability,8,49,7
119,Probability,9,66,19
119,Probability,10,80,20
119,Statistics,1,37,17
119,Statistics,2,77,7
119,Statistics,3,94,13
119,Statistics,4,60,13
119,Statistics,5,55,21
119,Statistics,6,85,6
119,Statistics,7,38,28
119,Statistics,8,42,9
119,Statistics,9,70,17
119,Statistics,10,30,29
119,Trigonometry,1,76,8
119,Trigonometry,2,92,24
119,Trigonometry,3,39,29
119,Trigonometry,4,35,28
119,Trigonometry,5,41,24
119,Trigonometry,6,77,7
119,Trigonometry,7,75,5
119,Trigonometry,8,44,11
119,Trigonometry,9,65,18
119,Trigonometry,10,32,21
120,Algebra,1,96,26
120,Algebra,2,48,7
120,Algebra,3,83,9
120,Algebra,4,39,13
120,Algebra,5,62,17
120,Algebra,6,80,15
120,Algebra,7,53,7
120,Algebra,8,99,12
120,Algebra,9,83,17
120,Algebra,10,73,14
120,Calculus,1,97,5
120,Calculus,2,85,8
120,Calculus,3,83,15
120,Calculus,4,48,15
120,Calculus,5,41,15
120,Calculus,6,99,16
120,Calculus,7,70,29
120,Calculus,8,32,7
120,Calculus,9,57,27
120,Calculus,10,77,7
120,Probability,1,71,28
120,Probability,2,69,10
120,Probability,3,49,15
120,Probability,4,56,25
120,Probability,5,42,26
120,Probability,6,64,19
120,Probability,7,57,25
120,Probability,8,47,18
120,Probability,9,66,25
120,Probability,10,43,29
120,Statistics,1,89,27
120,Statistics,2,58,19
120,Statistics,3,59,23
120,Statistics,4,67,23
120,Statistics,5,56,29
120,Statistics,6,44,7
120,Statistics,7,39,19
120,Statistics,8,46,23
120,Statistics,9,40,20
120,Statistics,10,34,9
120,Trigonometry,1,93,18
120,Trigonometry,2,79,12
120,Trigonometry,3,98,11
120,Trigonometry,4,45,27
120,Trigonometry,5,85,13
120,Trigonometry,6,33,8
120,Trigonometry,7,77,28
120,Trigonometry,8,46,19
120,Trigonometry,9,65,10
120,Trigonometry,10,67,9
121,Algebra,1,91,29
121,Algebra,2,77,14
121,Algebra,3,65,18
121,Algebra,4,33,16
121,Algebra,5,85,14
121,Algebra,6,42,18
121,Algebra,7,62,25
121,Algebra,8,86,9
121,Algebra,9,99,10
121,Algebra,10,96,20
121,Calculus,1,62,8
121,Calculus,2,62,25
121,Calculus,3,56,12
121,Calculus,4,91,6
121,Calculus,5,41,26
121,Calculus,6,46,11
121,Calculus,7,97,9
121,Calculus,8,67,15
121,Calculus,9,30,29
121,Calculus,10,71,24
121,Probability,1,53,25
121,Probability,2,85,21
121,Probability,3,37,17
121,Probability,4,56,24
121,Probability,5,47,26
121,Probability,6,45,6
121,Probability,7,34,22
121,Probability,8,32,26
121,Probability,9,99,23
121,Probability,10,36,22
121,Statistics,1,43,10
121,Statistics,2,76,20
121,Statistics,3,62,15
121,Statistics,4,58,29
121,Statistics,5,34,25
121,Statistics,6,99,6
121,Statistics,7,99,18
121,Statistics,8,72,8
121,Statistics,9,85,29
121,Statistics,10,38,28
121,Trigonometry,1,32,20
121,Trigonometry,2,72,8
121,Trigonometry,3,30,29
121,Trigonometry,4,82,26
121,Trigonometry,5,45,23
121,Trigonometry,6,84,5
121,Trigonometry,7,57,25
121,Trigonometry,8,87,13
121,Trigonometry,9,89,16
121,Trigonometry,10,51,12
122,Algebra,1,78,14
122,Algebra,2,56,11
122,Algebra,3,54,10
122,Algebra,4,53,28
122,Algebra,5,89,23
122,Algebra,6,79,19
122,Algebra,7,95,18
122,Algebra,8,82,14
122,Algebra,9,77,11
122,Algebra,10,69,14
122,Calculus,1,37,19
122,Calculus,2,55,16
122,Calculus,3,72,23
122,Calculus,4,92,21
122,Calculus,5,56,13
122,Calculus,6,68,5
122,Calculus,7,36,12
122,Calculus,8,96,17
122,Calculus,9,39,22
122,Calculus,10,82,9
122,Probability,1,86,28
122,Probability,2,56,26
122,Probability,3,33,28
122,Probability,4,52,20
122,Probability,5,71,7
122,Probability,6,32,21
122,Probability,7,60,14
122,Probability,8,78,26
122,Probability,9,50,8
122,Probability,10,82,27
122,Statistics,1,83,29
122,Statistics,2,49,21
122,Statistics,3,78,14
122,Statistics,4,36,20
122,Statistics,5,42,7
122,Statistics,6,31,20
122,Statistics,7,35,17
122,Statistics,8,34,28
122,Statistics,9,61,21
122,Statistics,10,42,29
122,Trigonometry,1,89,25
122,Trigonometry,2,57,20
122,Trigonometry,3,87,24
122,Trigonometry,4,63,9
122,Trigonometry,5,89,11
122,Trigonometry,6,72,29
122,Trigonometry,7,86,15
122,Trigonometry,8,83,21
122,Trigonometry,9,74,26
122,Trigonometry,10,66,24
123,Algebra,1,77,26
123,Algebra,2,83,20
123,Algebra,3,35,6
123,Algebra,4,92,18
123,Algebra,5,77,27
123,Algebra,6,42,19
123,Algebra,7,73,13
123,Algebra,8,61,22
123,Algebra,9,82,18
123,Algebra,10,81,29
123,Calculus,1,65,12
123,Calculus,2,69,26
123,Calculus,3,51,20
123,Calculus,4,89,14
123,Calculus,5,54,25
123,Calculus,6,62,22
123,Calculus,7,50,8
123,Calculus,8,94,8
123,Calculus,9,97,8
123,Calculus,10,38,23
123,Probability,1,74,8
123,Probability,2,98,17
123,Probability,3,52,20
123,Probability,4,51,9
123,Probability,5,77,5
123,Probability,6,89,10
123,Probability,7,34,20
123,Probability,8,36,23
123,Probability,9,94,13
123,Probability,10,74,19
123,Statistics,1,96,28
123,Statistics,2,39,13
123,Statistics,3,77,7
123,Statistics,4,83,27
123,Statistics,5,45,25
123,Statistics,6,69,8
123,Statistics,7,49,28
123,Statistics,8,98,17
123,Statistics,9,35,9
123,Statistics,10,78,11
123,Trigonometry,1,31,15
123,Trigonometry,2,68,26
123,Trigonometry,3,50,12
123,Trigonometry,4,83,20
123,Trigonometry,5,41,21
123,Trigonometry,6,66,18
123,Trigonometry,7,67,19
123,Trigonometry,8,36,18
123,Trigonometry,9,79,5
123,Trigonometry,10,96,9
124,Algebra,1,73,15
124,Algebra,2,77,22
124,Algebra,3,90,15
124,Algebra,4,39,20
124,Algebra,5,91,24
124,Algebra,6,42,16
124,Algebra,7,76,11
124,Algebra,8,93,26
124,Algebra,9,82,17
124,Algebra,10,73,6
124,Calculus,1,86,29
124,Calculus,2,63,27
124,Calculus,3,87,24
124,Calculus,4,58,7
124,Calculus,5,77,5
124,Calculus,6,38,11
124,Calculus,7,77,7
124,Calculus,8,65,11
124,Calculus,9,73,22
124,Calculus,10,89,9
124,Probability,1,69,23
124,Probability,2,76,5
124,Probability,3,96,22
124,Probability,4,79,6
124,Probability,5,34,5
124,Probability,6,71,24
124,Probability,7,34,22
124,Probability,8,87,19
124,Probability,9,37,21
124,Probability,10,60,16
124,Statistics,1,50,16
124,Statistics,2,62,8
124,Statistics,3,69,5
124,Statistics,4,88,19
124,Statistics,5,30,15
124,Statistics,6,84,6
124,Statistics,7,94,16
124,Statistics,8,45,26
124,Statistics,9,51,14
124,Statistics,10,47,19
124,Trigonometry,1,59,14
124,Trigonometry,2,87,25
124,Trigonometry,3,35,7
124,Trigonometry,4,70,15
124,Trigonometry,5,47,26
124,Trigonometry,6,89,28
124,Trigonometry,7,56,26
124,Trigonometry,8,97,26
124,Trigonometry,9,53,12
124,Trigonometry,10,95,12
125,Algebra,1,35,20
125,Algebra,2,47,21
125,Algebra,3,59,25
125,Algebra,4,91,14
125,Algebra,5,42,16
125,Algebra,6,38,8
125,Algebra,7,68,28
125,Algebra,8,63,11
125,Algebra,9,90,13
125,Algebra,10,34,19
125,Calculus,1,79,8
125,Calculus,2,80,24
125,Calculus,3,68,12
125,Calculus,4,74,28
125,Calculus,5,57,27
125,Calculus,6,56,5
125,Calculus,7,63,21
125,Calculus,8,91,10
125,Calculus,9,55,29
125,Calculus,10,53,11
125,Probability,1,50,19
125,Probability,2,77,29
125,Probability,3,42,9
125,Probability,4,32,7
125,Probability,5,48,18
125,Probability,6,77,26
125,Probability,7,97,17
125,Probability,8,48,9
125,Probability,9,95,19
125,Probability,10,95,15
125,Statistics,1,74,27
125,Statistics,2,96,9
125,Statistics,3,32,10
125,Statistics,4,71,23
125,Statistics,5,69,22
125,Statistics,6,64,28
125,Statistics,7,46,12
125,Statistics,8,95,16
125,Statistics,9,52,10
125,Statistics,10,95,25
125,Trigonometry,1,64,21
125,Trigonometry,2,58,11
125,Trigonometry,3,82,9
125,Trigonometry,4,52,5
125,Trigonometry,5,37,16
125,Trigonometry,6,77,14
125,Trigonometry,7,53,19
125,Trigonometry,8,82,11
125,Trigonometry,9,96,6
125,Trigonometry,10,35,25
126,Algebra,1,65,7
126,Algebra,2,71,17
126,Algebra,3,73,5
126,Algebra,4,89,26
126,Algebra,5,99,17
126,Algebra,6,55,26
126,Algebra,7,50,8
126,Algebra,8,31,19
126,Algebra,9,59,11
126,Algebra,10,49,22
126,Calculus,1,52,17
126,Calculus,2,33,29
126,Calculus,3,43,24
126,Calculus,4,42,7
126,Calculus,5,76,7
126,Calculus,6,30,28
126,Calculus,7,64,18
126,Calculus,8,96,17
126,Calculus,9,76,22
126,Calculus,10,55,7
126,Probability,1,80,12
126,Probability,2,97,8
126,Probability,3,80,15
126,Probability,4,30,12
126,Probability,5,62,11
126,Probability,6,81,28
126,Probability,7,40,18
126,Probability,8,75,16
126,Probability,9,39,28
126,Probability,10,90,18
126,Statistics,1,47,26
126,Statistics,2,38,21
126,Statistics,3,87,17
126,Statistics,4,79,9
126,Statistics,5,35,25
126,Statistics,6,80,8
126,Statistics,7,54,15
126,Statistics,8,73,18
126,Statistics,9,58,14
126,Statistics,10,79,20
126,Trigonometry,1,34,12
126,Trigonometry,2,98,28
126,Trigonometry,3,86,10
126,Trigonometry,4,45,8
126,Trigonometry,5,41,15
126,Trigonometry,6,32,16
126,Trigonometry,7,93,9
126,Trigonometry,8,35,23
126,Trigonometry,9,47,20
126,Trigonometry,10,72,9
127,Algebra,1,32,12
127,Algebra,2,67,8
127,Algebra,3,73,29
127,Algebra,4,92,14
127,Algebra,5,93,26
127,Algebra,6,66,22
127,Algebra,7,33,6
127,Algebra,8,73,7
127,Algebra,9,97,10
127,Algebra,10,91,5
127,Calculus,1,46,20
127,Calculus,2,38,29
127,Calculus,3,82,13
127,Calculus,4,88,27
127,Calculus,5,38,16
127,Calculus,6,70,19
127,Calculus,7,95,15
127,Calculus,8,40,12
127,Calculus,9,84,10
127,Calculus,10,82,24
127,Probability,1,68,7
127,Probability,2,63,29
127,Probability,3,48,11
127,Probability,4,60,22
127,Probability,5,69,18
127,Probability,6,66,16
127,Probability,7,38,24
127,Probability,8,79,24
127,Probability,9,65,25
127,Probability,10,56,12
127,Statistics,1,61,5
127,Statistics,2,46,29
127,Statistics,3,38,24
127,Statistics,4,74,6
127,Statistics,5,61,17
127,Statistics,6,38,24
127,Statistics,7,67,5
127,Statistics,8,34,7
127,Statistics,9,65,5
127,Statistics,10,53,8
127,Trigonometry,1,97,29
127,Trigonometry,2,36,14
127,Trigonometry,3,42,8
127,Trigonometry,4,72,29
127,Trigonometry,5,65,28
127,Trigonometry,6,43,22
127,Trigonometry,7,56,14
127,Trigonometry,8,66,27
127,Trigonometry,9,54,7
127,Trigonometry,10,33,14
128,Algebra,1,45,19
128,Algebra,2,48,24
128,Algebra,3,80,22
128,Algebra,4,87,16
128,Algebra,5,45,5
128,Algebra,6,31,28
128,Algebra,7,57,5
128,Algebra,8,34,14
128,Algebra,9,51,25
128,Algebra,10,42,5
128,Calculus,1,45,27
128,Calculus,2,93,20
128,Calculus,3,80,19
128,Calculus,4,87,18
128,Calculus,5,81,14
128,Calculus,6,92,16
128,Calculus,7,89,5
128,Calculus,8,84,23
128,Calculus,9,86,22
128,Calculus,10,55,25
128,Probability,1,41,11
128,Probability,2,75,19
128,Probability,3,67,25
128,Probability,4,43,6
128,Probability,5,99,9
128,Probability,6,62,13
128,Probability,7,35,24
128,Probability,8,66,18
128,Probability,9,66,12
128,Probability,10,42,12
128,Statistics,1,87,22
128,Statistics,2,86,23
128,Statistics,3,67,26
128,Statistics,4,95,17
128,Statistics,5,54,15
128,Statistics,6,62,28
128,Statistics,7,95,21
128,Statistics,8,63,10
128,Statistics,9,98,20
128,Statistics,10,69,23
